idx,split,tim_mm,tim_k,spot_mm,q_w,r_sink,t_max,t_die_mean,t_top_max,penalty,t_1d,iters,residual,q_out,seconds
203,train,0.1,9.602110138085015,8.4,2.005509967040381,0.4120166727598774,26.172014549062542,26.097001480356724,25.855761019320667,0.07501306870581814,26.098672738668192,1939,9.95952404359347e-09,2.00550996704038,0.7593388557434082
204,test,0.25,3.5718914654895366,0.35,12.841157409229995,1.2413019390234303,82.90102704104774,50.323334572674185,42.05585845662989,32.577692468373556,50.334035537399444,2437,9.952952137772362e-09,12.841157409229993,1.0825474262237549
205,train,0.1,3.486297161444826,0.45000000000000007,4.5455766416027625,0.4339435921323531,36.22726542587064,28.416519982266713,27.43281504224729,7.810745443603928,28.420307962836564,2241,9.95809127402236e-09,4.545576641602759,0.8160648345947266
206,train,0.05,3.839086169126809,3.7500000000000004,5.144460080740361,0.7053000129325664,31.073000696052475,29.45701963403594,29.04121595859547,1.6159810620165338,29.461306684118846,2311,9.98341491427486e-09,5.144460080740361,0.7997901439666748
207,train,0.22500000000000003,2.5401242722421022,4.15,11.812941827443954,0.48298626680844,52.63929331467543,41.533429220337894,31.295245508093263,11.105864094337534,41.543273338981884,2219,9.954918160874479e-09,11.812941827443957,1.0014939308166504
208,train,0.175,1.3202474503133408,6.800000000000001,2.40553903909733,0.5516467525068861,30.752058276569333,29.58974245451628,26.37949219733849,1.1623158220530527,29.591747071011778,2136,9.945794562352995e-09,2.4055390390973304,0.8288605213165283
209,train,0.25,7.022286369622744,0.5,6.789951038339577,0.8452409990350147,45.734307269583134,33.36578825935878,31.42663639584393,12.368519010224354,33.37144655195004,2382,9.956560774953307e-09,6.789951038339577,0.9903061389923096
210,train,0.07500000000000001,5.1315102571765845,5.800000000000001,13.244051957978005,0.6553048774858465,38.182943608764774,36.02294515750596,34.31495003464158,2.159998451258815,36.03398186751801,2224,9.997784212968263e-09,13.244051957978003,0.7959115505218506
211,train,0.1,3.395082986650815,0.6500000000000001,4.427151021702036,0.43488589048992266,35.447896332022395,28.365798382611956,27.368503042686097,7.082097949410439,28.36948767516521,2241,9.956773201147442e-09,4.427151021702039,0.9183051586151123
212,train,0.05,7.726607096219913,4.4,8.247261298028207,0.9283872559577862,34.8998158170502,33.444635134118386,33.26725662501166,1.455180682931811,33.45150785188009,2336,9.973026242602441e-09,8.247261298028201,0.8665194511413574
213,train,0.25,3.38645778536377,1.8000000000000003,7.0838831857676645,0.40632737977698147,45.2358328277809,33.326362449425176,28.38708190336097,11.90947037835572,33.33226568563332,2213,9.941744090175334e-09,7.083883185767666,0.980017900466919
214,train,0.125,8.958797411515546,1.5,14.344877348672645,0.4372180998109286,44.633501692108304,33.71564750788323,32.78348191864344,10.917854184225071,33.72760157239359,2235,9.99876559756766e-09,14.34487734867264,0.9496777057647705
215,train,0.07500000000000001,3.5844006882349078,0.55,4.544584485772422,0.32149619217983977,34.054735297804626,27.552100153295665,26.92668005666008,6.502635144508961,27.555887307059937,2148,9.969358562371537e-09,4.544584485772424,0.8487849235534668
216,test,0.125,8.257496677674048,0.8,9.513808966804282,0.8752565846806168,45.47941969212465,35.06054392145595,34.439697913216186,10.418875770668699,35.0684720956267,2387,9.971733224755464e-09,9.51380896680428,0.9884779453277588
217,test,0.07500000000000001,2.514497714679605,1.8000000000000003,3.6213452246147813,2.922302389910977,40.581713569851,36.77446369324375,35.95645035713632,3.8072498766072442,36.777481480951195,2493,9.969206248036136e-09,3.621345224614781,0.9174401760101318
218,train,0.07500000000000001,5.515877756550184,1.4,3.140279709768704,2.4991200166334857,35.871721052669194,33.371748477341555,33.221779886109914,2.4999725753276394,33.374365377108525,2490,9.9834218652366e-09,3.140279709768704,0.9090120792388916
219,train,0.22500000000000003,2.194760156163147,0.30000000000000004,5.793651475348801,1.8688665257293355,59.111868283861604,41.94567058360382,36.274996626890164,17.166197700257783,41.950498626655076,2468,9.977944659921391e-09,5.7936514753488,0.982292652130127
220,test,0.175,5.634282062138047,4.65,3.9673645551275962,2.517123769756451,37.949460881172904,36.3409324904185,35.2408581883972,1.608528390754401,36.344238627572125,2428,9.988163075417716e-09,3.9673645551275936,0.9701962471008301
221,test,0.175,2.7415085389876523,2.65,1.032322816214388,2.9545391774081704,30.002566660615095,28.740835621325783,28.130825943850752,1.2617310392893124,28.741695890351473,2484,9.977911211226482e-09,1.0323228162143878,1.00095534324646
222,train,0.1,1.1536208761909883,1.35,2.8064208005485844,0.42603763469847716,34.538052286438415,28.714878511345415,26.39657120182628,5.823173775093,28.71721719545325,2231,9.999781888052994e-09,2.8064208005485884,0.8824865818023682
223,train,0.1,4.288276825368599,1.05,13.90593430216993,0.6255726445126193,54.306525677625515,37.370717465587695,35.17530494499106,16.93580821203782,37.382305744250246,2327,9.967969388843258e-09,13.905934302169925,0.9702146053314209
224,train,0.125,2.8913417688617424,2.85,9.395734994023865,0.8910564689738302,46.3032166206217,37.72384558388066,34.12694681719746,8.579371036741037,37.73167536313819,2369,9.956881148690886e-09,9.395734994023861,0.994220495223999
225,train,0.2,8.913763241879801,0.9000000000000001,3.481297017489816,1.4296025547556277,35.2517691932095,30.86531711086419,30.367141689895575,4.386452082345308,30.86821819172956,2449,9.979553005240155e-09,3.4812970174898163,1.0068354606628418
226,train,0.25,1.097119009267088,1.3000000000000003,13.494827655622569,1.6855431448766272,119.3919364022962,78.91280465983506,48.42148508957239,40.479131742461135,78.92405167003676,2447,9.993676641532961e-09,13.49482765562257,1.094184398651123
227,train,0.22500000000000003,9.813133711863227,1.8000000000000003,10.239940063216117,0.6020069926439852,42.920123934075946,33.82810711204142,32.1700763933777,9.092016822034523,33.83664039548282,2311,9.95551695130301e-09,10.239940063216117,1.0630650520324707
228,train,0.125,2.3245317827256518,3.8,6.643962857667146,1.0938057064443616,41.18870612746259,36.0448025426092,32.70879283283912,5.1439035848533905,36.05033917841145,2372,9.945848669491817e-09,6.643962857667146,1.0190834999084473
229,train,0.25,5.245447383433264,1.65,13.699208576733119,0.7878113667752444,62.03567288032418,42.74387895504025,37.00070515971438,19.291793925283926,42.75529496234874,2366,9.964554796858398e-09,13.699208576733117,0.9926493167877197
230,test,0.07500000000000001,2.1996948260660494,1.15,7.160701515269734,0.4008005169703869,40.69278238909841,30.532288081575235,28.541930297891806,10.160494307523177,30.53825533291022,2215,9.962039836446532e-09,7.160701515269736,0.861025333404541
231,train,0.175,1.2351613089386626,2.9499999999999997,10.177248336802732,1.3804827013763947,70.98542504764346,53.782632489413096,39.606146490611586,17.202792558230364,53.79111353144796,2416,9.976706543022151e-09,10.17724833680273,0.9580442905426025
232,test,0.1,2.121030153448522,0.5,11.894119915616173,2.1764648421826363,81.64887732530302,56.86157820542057,52.08243405268707,24.787299119882448,56.87148997213549,2483,9.975972002906665e-09,11.894119915616173,1.0257227420806885
233,train,0.05,1.764738568059995,2.9499999999999997,2.811079248415842,0.5652932247647139,29.37567945581968,27.472216698685305,26.821798680393147,1.903462757134374,27.474559264746713,2282,9.950795911182753e-09,2.8110792484158393,0.8167791366577148
234,train,0.2,1.9209708143519322,3.0,13.744576742593534,0.47823753879394026,66.0098033156768,46.30699549196401,32.35450421522024,19.702807823712796,46.3184493067184,2238,9.97679661837317e-09,13.74457674259353,0.9086050987243652
235,test,0.07500000000000001,3.484007128661041,3.3,14.34091455879792,1.222311049145368,53.30563532645017,46.0583960802579,43.762542607027186,7.247239246192272,46.07034684245872,2399,9.966663620853248e-09,14.340914558797923,0.8577957153320312
236,train,0.2,4.2216104568912405,0.8,14.665797469683909,0.7530041849669364,70.80331951611655,43.44356569136311,37.41578211259332,27.359753824753433,43.455787189435085,2360,9.96113859622092e-09,14.66579746968391,0.9766607284545898
237,test,0.1,4.846494461416525,0.25,6.600860245886575,2.2502401432988113,52.37946897207907,41.41903377461653,40.64076062120875,10.960435197462537,41.424534491516816,2494,9.9778028252407e-09,6.600860245886575,0.8969292640686035
238,test,0.25,2.779347734668715,7.9,12.955781266061207,0.6299947474248384,48.07076237896887,45.215160764486264,33.36417755712282,2.855601614482609,45.22595724931625,2080,9.959322907557629e-09,12.955781266061214,0.8166241645812988
239,train,0.175,3.5038733673076963,1.5,9.850835001608072,0.6474891892898018,51.60284640742263,36.60201593137504,32.240902973723394,15.00083047604759,36.61022496067963,2326,9.991239236191567e-09,9.850835001608072,0.8694705963134766
240,train,0.22500000000000003,8.178465674404324,7.550000000000001,12.806520400667706,2.8531571008385286,66.94036387674491,65.45711909012553,61.86554901964989,1.4832447866193803,65.46779119052476,2277,9.995024761994221e-09,12.806520400667704,0.9935002326965332
241,train,0.1,5.558934102313915,4.2,11.67626128747697,0.9072539875085641,41.890798374656974,38.05380233618144,36.439628221671654,3.836996038475533,38.06353255396985,2338,9.949206173415704e-09,11.676261287476969,0.87611985206604
242,train,0.175,1.738706493803748,2.7,5.050481905432683,0.543162357240621,40.721529655916676,32.98224139888579,28.05075808588152,7.739288257030886,32.98645013405155,2273,9.962653802548074e-09,5.050481905432684,0.9637672901153564
243,train,0.15000000000000002,3.854440749646863,1.15,4.063992523124851,1.9641618500197087,40.85142537050354,34.68919499433296,33.394953438391966,6.162230376170584,34.69258165480287,2479,9.95584100951699e-09,4.06399252312485,1.0143840312957764
244,train,0.1,1.4712941889511004,0.25,5.705819559411232,1.8820540447596086,54.77008264258888,39.792685843245216,36.25486805337341,14.977396799343666,39.79744069296911,2476,9.993560408798479e-09,5.705819559411234,0.9591431617736816
245,train,0.22500000000000003,6.9051619100625725,0.4,11.840702616562716,0.3915844361061393,55.49915016308292,33.85993552721616,30.776682796072862,21.639214635866765,33.8698027795096,2210,9.999925909808001e-09,11.84070261656272,0.8887772560119629
246,test,0.07500000000000001,9.96803410002168,0.5,3.15549015608677,0.7941848301260914,30.816572828250145,27.84075739171926,27.904586797424503,2.9758154365308833,27.84338696685516,2373,9.955564558832454e-09,3.1554901560867696,0.8836150169372559
247,train,0.125,4.165513304890549,7.800000000000001,14.73149603746248,0.3521777311952595,36.61362784154659,35.06299846283302,30.46894875808026,1.550629378713566,35.07527470966403,1956,9.944944308402277e-09,14.73149603746248,0.8413946628570557
248,train,0.25,6.176436401910606,0.7,13.387886833089048,1.382211531732955,73.3204405347487,49.33662131219317,44.84983386470991,23.983819222555532,49.34777788467177,2445,9.969259971167698e-09,13.387886833089048,0.9938714504241943
249,train,0.07500000000000001,1.2937334357837107,5.4,3.468989320113062,0.7954568927202116,31.543555340404478,29.87742601874209,27.91632381892767,1.666129321662389,29.880316843231526,2273,9.989249775984342e-09,3.4689893201130593,0.8453340530395508
250,train,0.15000000000000002,3.1678612319549755,3.15,10.137614288169573,2.945528710656774,68.88262927993034,59.97342741317611,55.66141291941855,8.90920186675423,59.981875425178536,2476,9.968039269605342e-09,10.137614288169573,1.1234047412872314
251,train,0.15000000000000002,9.986697823221343,1.7000000000000002,2.332787217452096,1.6031145421091662,30.875582906225603,29.16203688764275,29.001379000276195,1.7135460185828535,29.163980876997723,2454,9.996971957426047e-09,2.332787217452095,1.0343279838562012
252,train,0.07500000000000001,2.081260240013722,1.35,6.946876947416383,0.33770726942256374,39.49066218232558,30.06357298066033,27.965789292407933,9.42708920166525,30.06936204486309,2161,9.949566492464245e-09,6.946876947416379,0.892174243927002
253,train,0.25,4.7018030268479185,0.9000000000000001,12.024494244841032,2.038174341642832,79.06100209474545,56.272325744195065,50.643268540628014,22.788676350550382,56.282346156202266,2477,9.962042606520996e-09,12.024494244841033,1.0728771686553955
254,train,0.25,2.6101531971656993,0.8,11.483490915338768,1.8989375768950056,86.91390139339723,58.15937349500535,47.703537428937636,28.754527898391878,58.16894307103213,2468,9.986738490822107e-09,11.483490915338768,1.039778709411621
255,test,0.22500000000000003,3.099255969616722,6.75,3.014721745099816,2.2708582947248566,35.13888121698356,34.12758958658478,31.935466360195466,1.0112916303987802,34.13010185475258,2319,9.993203461680163e-09,3.014721745099816,0.9391746520996094
256,test,0.25,1.4240509309646932,1.8000000000000003,1.9452587226238103,0.3387882629402517,33.89706585134029,29.13401864028153,25.75349893135541,4.763047211058758,29.135639725891778,2163,9.93929131008393e-09,1.94525872262381,0.9719653129577637
257,train,0.05,1.0011951662256269,1.25,11.844734338091218,0.32505706147095037,54.74383858992265,35.13072458509033,29.829177028670284,19.613114004832326,35.14059519725572,2149,9.976750058459634e-09,11.84473433809122,0.7593073844909668
258,test,0.125,6.654682157280917,0.45000000000000007,3.056092287499659,2.1773198320085037,36.70850114712638,32.3223691169229,32.02073902367364,4.386132030203477,32.324915860507595,2492,9.966716339240854e-09,3.0560922874996588,0.9844310283660889
259,train,0.175,6.654640670983297,1.85,12.468798310115725,0.3714303026107313,45.08638413134056,33.29471864036447,30.766605256850315,11.791665490976087,33.305109305715064,2188,9.95017540078747e-09,12.468798310115723,0.9110419750213623
260,train,0.125,5.467610339468891,0.6500000000000001,11.532604802069738,0.9578551952219163,55.48679484424141,39.038727475763295,37.33700605150255,16.448067368478114,39.04833797982324,2405,9.956737326449962e-09,11.532604802069738,1.0395925045013428
261,train,0.125,5.626858421840846,1.4,6.150660763105447,0.4969474554490442,35.933679552496855,29.612562664916695,28.68208249424149,6.32111688758016,29.617688215588537,2269,9.965826594633653e-09,6.1506607631054475,1.0956456661224365
262,test,0.175,5.642750014750035,0.4,2.203752901553232,0.45020739023191175,30.7152055999584,26.74355022106071,26.21165246562351,3.9716553788976903,26.745386681831906,2249,9.963390425700629e-09,2.2037529015532282,1.0544085502624512
263,train,0.07500000000000001,1.4974299371703768,5.200000000000001,6.579092728638973,2.9343351234386614,50.879147442722,47.80331049816269,44.64904915840321,3.0758369445593132,47.80879307550295,2408,9.948900976261248e-09,6.579092728638971,1.8126261234283447
264,train,0.22500000000000003,4.503392764288048,1.3000000000000003,6.500854473759036,2.2501188285948928,53.61726507946754,43.076116497500806,40.24109373326983,10.541148581966738,43.081533876302444,2481,9.979535443309881e-09,6.500854473759038,1.8592453002929688
265,test,0.07500000000000001,9.453565679067209,6.25,3.6922095064918627,0.49879165154955946,27.61387260739006,27.24840837909128,26.995244169220662,0.3654642282987801,27.251485220354173,2150,9.975530919770299e-09,3.6922095064918605,1.4920332431793213
266,train,0.15000000000000002,1.9457345096580698,3.7500000000000004,8.929889111335026,1.0666698586311252,50.44759680381316,41.684785994931815,35.06557920248208,8.762810808881348,41.69222756937338,2373,9.976595841441678e-09,8.929889111335028,1.7110669612884521
267,train,0.175,6.73824697240969,3.45,1.3720887099620838,0.33618659448943455,26.590618823963766,25.859931069738895,25.55947509718953,0.7306877542248706,25.861074477008312,2132,9.979517866656733e-09,1.3720887099620889,1.3883798122406006
268,train,0.25,3.0633179491900413,0.6500000000000001,6.861185222407223,1.7180332846012787,59.434162459501415,42.59876978579743,37.35739340829608,16.835392673703986,42.60448744028655,2467,9.98508350666753e-09,6.861185222407223,1.5386247634887695
269,train,0.175,6.708284682224581,2.0,6.395172731999442,0.559523093640252,36.16143883325974,30.44374935319351,29.180876799383707,5.717689480066227,30.449078663847132,2291,9.996785168170948e-09,6.395172731999443,1.1768791675567627
270,train,0.07500000000000001,2.0641897566026133,2.0,10.473133355134927,0.34930151207519644,44.17635224568293,32.78649747169544,29.540798254185127,11.389854773987487,32.79522508294637,2163,9.97781704996937e-09,10.473133355134928,1.0805387496948242
271,train,0.15000000000000002,1.002460952232691,0.55,13.523160968062934,1.3286543628735559,106.12160445839517,63.61951516616977,43.83878400081498,42.5020892922254,63.63078447164903,2438,9.96141420421125e-09,13.523160968062935,1.3871822357177734
272,test,0.22500000000000003,7.767190588109544,1.4,7.66528459350125,2.586206497983646,56.33620973053593,47.28083496798623,45.63380580345646,9.055374762549697,47.28722270519293,2491,9.988675294240649e-09,7.66528459350125,1.043259620666504
273,train,0.07500000000000001,1.146797380282667,0.55,9.200798552166114,0.470552152393022,57.121702796614464,35.63042508401604,30.09381147536453,21.491277712598425,35.63809241635193,2262,9.958368287722683e-09,9.200798552166116,0.8771026134490967
274,train,0.1,1.6371643885295888,0.35,3.8977922349717566,0.7940636011731309,40.07400041249478,30.59609595913956,28.443704479008208,9.477904453355222,30.599344119399735,2373,9.984076845920973e-09,3.8977922349717584,0.9970059394836426
275,train,0.2,1.5001624796088813,0.4,13.043946407065173,0.6273623594754836,91.95965531727086,50.975514197712116,34.027471522894295,40.98414111955874,50.98638415532753,2324,9.9549864884014e-09,13.043946407065171,0.9110107421875
276,train,0.125,1.1357177398699234,0.95,4.707300482502115,1.2235066158863173,48.09664424510109,36.085530387718855,31.102066071212615,12.011113857382234,36.08945313828696,2429,9.991824120219811e-09,4.707300482502115,0.9122645854949951
277,test,0.125,1.6046868646903076,6.6,14.015332692873772,0.3775307335411811,46.87304110379692,41.64085640002561,30.666249370450927,5.23218470377131,41.652535844432705,2056,9.984460590575964e-09,14.015332692873768,0.7984893321990967
278,train,0.2,1.3041466739766012,2.4499999999999997,2.7075654989347204,2.135519653465572,40.39879264276608,35.017783380678665,30.93581062811255,5.381009262087417,35.02003968638263,2460,9.992148978028628e-09,2.707565498934719,0.9504642486572266
279,train,0.05,5.678995374290168,5.15,8.364847376404292,2.977134573597012,52.239095684842994,50.897664913622265,50.43884132201439,1.341430771220729,50.904635619785466,2421,9.98247089046636e-09,8.364847376404292,0.8613166809082031
280,train,0.125,2.519213437627644,0.8500000000000001,14.281036981976975,1.1323539860706908,75.61555693859887,48.697580591572695,42.53225092684877,26.917976347026176,48.709481455882624,2425,9.948603449192714e-09,14.281036981976975,0.9352126121520996
281,test,0.05,6.400161978202533,0.45000000000000007,14.700878014606145,0.9457161413921094,55.107260640424705,40.50461173111599,40.782350017341365,14.602648909308712,40.516862462823156,2404,9.988648194663196e-09,14.700878014606143,0.8806195259094238
282,train,0.15000000000000002,9.351574295382258,1.0,6.565350343769901,1.1531185471235599,40.559314274133435,33.82614633400102,33.33404644238729,6.733167940132418,33.831617459308625,2425,9.961327351956871e-09,6.565350343769903,0.9844188690185547
283,train,0.15000000000000002,1.3429276338914065,0.8,3.7049165142318277,0.38054387292309005,40.530068757289506,30.662371548433303,26.652561127134287,9.867697208856203,30.66545897920336,2201,9.967077544850736e-09,3.7049165142318303,0.9679968357086182
284,train,0.22500000000000003,3.8844645834408573,0.95,6.72137128313398,0.8102895880551919,47.592447341543604,34.5467220703858,31.03933504022323,13.045725271157806,34.55232321322651,2375,9.986179880600694e-09,6.721371283133981,1.3969991207122803
285,test,0.22500000000000003,4.296839998404154,7.65,14.058914675197755,0.7389469046111837,45.61391920984579,43.18409360901871,35.678753944361034,2.4298256008270798,43.19580937143476,2136,9.986283645122127e-09,14.058914675197757,0.9056808948516846
286,test,0.2,2.825182452796832,2.0500000000000003,7.465450760296475,1.367334162067369,52.21733120011624,40.72288413822066,35.79768334766887,11.494447061895585,40.7291053473195,2434,9.997000106525803e-09,7.465450760296476,0.980262279510498
287,train,0.1,3.5842560203280636,0.8,5.840231280676856,0.7173218209378358,39.595958290704765,30.998811556043247,29.805817245020684,8.597146734661518,31.00367841548443,2351,9.988900863423416e-09,5.840231280676855,0.8990602493286133
288,train,0.15000000000000002,1.4657592123227783,3.6000000000000005,6.447353961309121,0.4916547363396184,42.71938095344721,34.96663254525115,28.50911756217194,7.752748408196055,34.9720053405718,2232,9.994608646007419e-09,6.447353961309123,0.8789963722229004
289,train,0.05,3.653191265184784,4.05,4.6039130728352,2.0133122529404552,36.39944919378997,35.041190683222645,34.63629217131259,1.3582585105673246,35.045027277462886,2433,9.97546756306511e-09,4.603913072835199,0.8832578659057617
290,train,0.25,3.9572594883014416,2.9499999999999997,1.7360638645227753,2.6463126067909077,32.66360825520695,30.74445525141868,29.7239033856037,1.9191530037882707,30.745901971330724,2473,9.969792079202344e-09,1.7360638645227746,1.1552438735961914
291,train,0.25,2.4687933236811554,7.550000000000001,9.105685346503396,0.3032075795647951,39.883376648395064,37.26245681725394,27.907629905834558,2.620919831141123,37.270044889142284,1938,9.98621560776796e-09,9.1056853465034,0.8632597923278809
292,train,0.175,4.7909187502511825,2.0,1.3714541208850408,1.6618094180686613,29.32063415689699,27.8223389657514,27.409455559398157,1.4982951911455906,27.823481844194898,2452,9.953505772659172e-09,1.371454120885041,1.100442886352539
293,train,0.05,7.114515617741042,1.5500000000000003,7.520604165001569,0.3038046127244368,31.910059338118906,28.04521896834584,28.083259695401605,3.8648403697730664,28.05148613850113,2123,9.948998646134202e-09,7.520604165001567,1.7498109340667725
294,test,0.175,2.1414900789458495,6.4,6.222848225812743,1.1020445859946233,39.743680957272964,37.134964261764424,32.053606930197965,2.608716695508541,37.14014996875666,2270,9.976468852651944e-09,6.222848225812741,1.5003345012664795
295,test,0.22500000000000003,1.8635531693651888,0.45000000000000007,11.848710647338592,0.9412646172142604,86.34393908241316,50.82389661813611,36.977745516665884,35.52004246427705,50.833770544325425,2397,9.990303323950716e-09,11.84871064733859,1.7393889427185059
296,test,0.07500000000000001,9.234554600914292,8.75,12.97898970383365,0.4620942319226114,32.7797665580108,32.4518124360475,31.146834184012167,0.32795412196330176,32.46262826082909,1925,9.98771063761949e-09,12.978989703833653,0.925462007522583
297,train,0.15000000000000002,3.9289155529299378,6.4,6.2424951102851285,0.37864081012055906,31.45734968357262,29.939429706316254,27.572106809596423,1.5179199772563656,29.944631785649296,2067,9.972378642347288e-09,6.242495110285131,1.2043416500091553
298,train,0.125,3.032239852615262,2.0,14.75002014844982,1.214318706129175,66.74515947047765,49.44651462313928,44.26489181296511,17.298644847338366,49.45880630673233,2419,9.966352649339429e-09,14.750020148449819,1.2967007160186768
299,train,0.22500000000000003,2.6605987681341423,1.0,6.846670097156639,0.39402187915545656,49.11433257758547,33.69889641831285,28.193122263580566,15.415436159272623,33.70460197700919,2210,9.967953434412876e-09,6.846670097156638,1.3451943397521973
300,train,0.22500000000000003,6.882034702132039,0.7,5.253152657739218,2.246236660659292,47.24733397101362,38.679252536118895,37.36319778627959,8.568081434894722,38.683630163368434,2487,9.953379701276876e-09,5.25315265773922,1.4232478141784668
301,test,0.22500000000000003,1.0567453744544044,1.7000000000000002,7.491460005541015,1.4697654167020968,72.3083517398266,52.19233406582278,36.388836468619424,20.116017674003828,52.198577303964456,2432,9.95748135386356e-09,7.491460005541013,1.593536376953125
302,train,0.175,4.659407997687691,1.0,9.662006894374988,0.3290154291218709,47.16934753389393,32.105758301040204,29.043434579474287,15.063589232853722,32.11380997357213,2153,9.982666779113766e-09,9.662006894374986,1.4427213668823242
303,train,0.07500000000000001,2.895524187901375,1.7000000000000002,4.000569639969813,0.4137565756598263,31.81168572308234,27.814842270735177,27.03464676336357,3.9968434523471643,27.818176078797627,2217,9.962308888409543e-09,4.000569639969812,1.6124770641326904
304,train,0.175,2.2087221071618317,0.35,14.262477140214463,0.7622813882255106,85.67981682241198,47.61213155058113,37.03426302294007,38.06768527183085,47.624016948549745,2366,9.959365556695517e-09,14.262477140214457,1.3288507461547852
305,train,0.07500000000000001,6.441241798729147,9.1,2.1302939200383477,1.3452119685889667,28.225139475286,28.17942634683034,27.884493183524913,0.04571312845565956,28.181201591768918,2014,9.956418861670136e-09,2.130293920038347,1.1422486305236816
306,train,0.25,4.307590732823334,1.2000000000000002,7.035069006931136,0.32585181226981585,44.169030709681024,31.59225343700622,27.843654351925792,12.576777272674803,31.598115994681134,2150,9.982147802089758e-09,7.035069006931135,1.611224889755249
307,train,0.22500000000000003,3.4245282350034234,9.75,14.421905363607078,0.3292459819013844,39.91783169760328,39.66857938416578,29.775199651413285,0.24925231343750198,39.68059763903258,1570,9.941554307686575e-09,14.421905363607078,0.8541817665100098
308,train,0.07500000000000001,2.0033870709999726,7.0,1.6316064399298995,2.5881852433642107,30.1916919581653,29.88402554907545,29.27398507410395,0.3076664090898511,29.885385221121346,2306,9.9659191525162e-09,1.6316064399298997,1.211601734161377
309,test,0.2,6.87821495034873,0.4,1.8375407224421887,2.050354326810007,32.58300159164924,29.35857451988842,28.971218555388713,3.2244270717608217,29.36010580383592,2482,9.949868076037748e-09,1.8375407224421894,1.4633562564849854
310,train,0.25,3.4268741300403,7.3500000000000005,8.944273589690527,0.7487805523477782,40.78352817433902,38.4981762657884,31.89357902810228,2.2853519085506164,38.505629827306265,2161,9.9943231391695e-09,8.944273589690528,1.2841343879699707
311,train,0.07500000000000001,2.786224166934463,0.30000000000000004,14.562532499062383,0.613444729912288,64.47538292903376,38.302284573152704,35.488296700160845,26.173098355881052,38.31442001700048,2322,9.955064777469779e-09,14.562532499062387,1.4584553241729736
312,train,0.22500000000000003,1.9321787517281,8.75,2.320004748832098,2.210162954414372,33.23264030070042,32.900740956001734,30.14794196637095,0.33189934469868376,32.90267429338858,2116,9.966762553437133e-09,2.3200047488320967,1.2570648193359375
313,train,0.07500000000000001,5.1032153375376375,5.3500000000000005,14.66256556515055,2.085815595079664,61.06249978054296,58.19040475779872,56.44003283573964,2.87209502274424,58.20262356248192,2391,9.976522995284558e-09,14.662565565150544,1.2194476127624512
314,train,0.125,1.3394769876675323,4.7,8.639459717134669,1.0486168929316848,49.50445132292675,42.3882110386899,34.46841079293326,7.116240284236845,42.39541058870438,2337,9.984907742554955e-09,8.639459717134667,1.4361941814422607
315,test,0.25,7.923582357331369,9.000000000000002,10.867736522604533,0.912136099719123,39.154735301601036,38.67686477204319,35.00893426337357,0.4778705295578476,38.685921219222706,1993,9.949188932630092e-09,10.867736522604535,1.4987847805023193
316,train,0.15000000000000002,2.434117043267532,0.95,6.48109578358204,0.3688709803653847,44.559146198271975,31.584431644226076,27.91148672747945,12.9747145540459,31.58983255753564,2192,9.991883395775779e-09,6.481095783582042,1.3753845691680908
317,test,0.15000000000000002,1.1951876180121563,4.45,7.245020500883165,2.557441706119449,60.46685466021016,52.84484613203608,43.86327533734326,7.622008528174078,52.85088364942027,2427,9.968887354892592e-09,7.245020500883164,1.3096280097961426
318,train,0.22500000000000003,1.0843662253339246,0.45000000000000007,3.8814771021821057,2.8369865648629893,57.91883910951673,44.185227676797446,36.22718876747369,13.733611432719286,44.18846234502875,2492,9.95866254408216e-09,3.8814771021821057,1.4392409324645996
319,test,0.175,1.654642694422308,1.7000000000000002,14.106477042962746,2.8465183290938523,109.53061117592127,80.50873059176327,66.17649426009865,29.021880584157998,80.52048598965266,2486,9.964484397695972e-09,14.106477042962744,1.6165156364440918
320,train,0.05,1.1197411631879697,0.45000000000000007,1.8865987018358132,0.470159803084243,30.700055889099843,26.78759925241536,26.062320798416973,3.9124566366844817,26.789171418024676,2262,9.952877914110238e-09,1.8865987018358104,1.2456753253936768
321,train,0.1,3.7031364487072254,7.25,8.52106437172076,1.2679753519480363,39.500399512847665,38.36827221875851,36.04839699101286,1.1321272940891518,38.37537310578175,2241,9.953253480637612e-09,8.521064371720765,1.2521312236785889
322,train,0.22500000000000003,6.318058178174037,2.4499999999999997,13.097915608698148,2.666639830652394,77.0737444001935,64.9957327673518,61.12582716664677,12.078011632841708,65.00664769711648,2485,9.970646413492067e-09,13.097915608698148,1.4164173603057861
323,test,0.07500000000000001,2.2279260718044203,0.35,4.163005410834955,0.8221722614220617,37.965650797810106,29.9524841695924,28.857686069350724,8.013166628217707,29.955953340799695,2380,9.988507664119523e-09,4.163005410834957,1.3013291358947754
324,test,0.175,2.3895153370410527,4.3,8.56667369039057,0.45701454810675146,42.31422102909596,35.453174909823964,29.354715178658243,6.861046119271997,35.46031380480839,2197,9.986091023344572e-09,8.56667369039057,1.2234501838684082
325,train,0.25,2.092830803806792,2.8,10.419947525588508,0.816358655086872,63.1388527551348,46.27488900670092,34.11002212303272,16.863963748433882,46.283572296966454,2348,9.984536796901404e-09,10.419947525588508,1.47287917137146
